2020-07-19 15:43:35, INFO: Using device: cuda:0
2020-07-19 15:43:35, INFO: Policy: SARL w/ global state
2020-07-19 15:43:37, INFO: human number: 5
2020-07-19 15:43:37, INFO: Not randomize human's radius and preferred speed
2020-07-19 15:43:37, INFO: Training simulation: circle_crossing, test simulation: circle_crossing
2020-07-19 15:43:37, INFO: Square width: 10.0, circle width: 4.0
2020-07-19 15:43:37, INFO: Current learning rate: 0.001000
2020-07-19 15:46:50, INFO: TRAIN has success rate: 0.94, collision rate: 0.05, nav time: 10.43, total reward: 0.3166
2020-07-19 15:51:32, INFO: Finish imitation learning. Weights saved.
2020-07-19 15:51:32, INFO: Experience set size: 100000/100000
2020-07-19 15:51:32, INFO: Agent is invisible and has holonomic kinematic constraint
2020-07-19 15:51:32, INFO: Current learning rate: 0.001000
2020-07-19 16:06:48, INFO: VAL   in episode 0 has success rate: 0.92, collision rate: 0.01, nav time: 9.53, total reward: 0.3287
2020-07-19 16:06:48, INFO: Frequency of being in danger: 0.70 and average min separate distance in danger: 0.11
2020-07-19 16:06:55, INFO: TRAIN in episode 0 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0470
2020-07-19 16:07:05, INFO: TRAIN in episode 1 has success rate: 1.00, collision rate: 0.00, nav time: 16.75, total reward: 0.1726
2020-07-19 16:07:15, INFO: TRAIN in episode 2 has success rate: 1.00, collision rate: 0.00, nav time: 18.50, total reward: 0.0878
2020-07-19 16:07:27, INFO: TRAIN in episode 3 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0016
2020-07-19 16:07:38, INFO: TRAIN in episode 4 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-07-19 16:07:46, INFO: TRAIN in episode 5 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0516
2020-07-19 16:07:54, INFO: TRAIN in episode 6 has success rate: 1.00, collision rate: 0.00, nav time: 16.75, total reward: 0.1758
2020-07-19 16:08:05, INFO: TRAIN in episode 7 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0107
2020-07-19 16:08:09, INFO: TRAIN in episode 8 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1083
2020-07-19 16:08:15, INFO: TRAIN in episode 9 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1228
2020-07-19 16:08:24, INFO: TRAIN in episode 10 has success rate: 1.00, collision rate: 0.00, nav time: 18.50, total reward: 0.1462
