2020-07-22 22:18:19, INFO: Current git head hash code: %s
2020-07-22 22:18:19, INFO: Using device: cuda:0
2020-07-22 22:18:19, INFO: Policy: SARL w/ global state
2020-07-22 22:18:21, INFO: human number: 5
2020-07-22 22:18:21, INFO: Not randomize human's radius and preferred speed
2020-07-22 22:18:21, INFO: Training simulation: circle_crossing, test simulation: circle_crossing
2020-07-22 22:18:21, INFO: Square width: 10.0, circle width: 4.0
2020-07-22 22:18:21, INFO: Current learning rate: 0.001000
2020-07-22 22:21:37, INFO: TRAIN has success rate: 0.80, collision rate: 0.05, nav time: 11.65, total reward: 0.2373
2020-07-22 22:27:56, INFO: Finish imitation learning. Weights saved.
2020-07-22 22:27:56, INFO: Experience set size: 100000/100000
2020-07-22 22:27:56, INFO: Agent is invisible and has rc kinematic constraint
2020-07-22 22:27:56, INFO: Current learning rate: 0.001000
2020-07-22 22:44:14, INFO: VAL   in episode 0 has success rate: 0.65, collision rate: 0.29, nav time: 10.72, total reward: 0.1344
2020-07-22 22:44:14, INFO: Frequency of being in danger: 1.73 and average min separate distance in danger: 0.09
2020-07-22 22:44:17, INFO: TRAIN in episode 0 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1648
2020-07-22 22:44:24, INFO: TRAIN in episode 1 has success rate: 1.00, collision rate: 0.00, nav time: 12.50, total reward: 0.2751
2020-07-22 22:44:26, INFO: TRAIN in episode 2 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2492
2020-07-22 22:44:39, INFO: TRAIN in episode 3 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.1044
2020-07-22 22:44:44, INFO: TRAIN in episode 4 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1518
2020-07-22 22:44:50, INFO: TRAIN in episode 5 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1090
2020-07-22 22:44:54, INFO: TRAIN in episode 6 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1239
2020-07-22 22:45:01, INFO: TRAIN in episode 7 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0920
2020-07-22 22:45:06, INFO: TRAIN in episode 8 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1079
2020-07-22 22:45:12, INFO: TRAIN in episode 9 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2200
2020-07-22 22:45:16, INFO: TRAIN in episode 10 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2045
2020-07-22 22:45:24, INFO: TRAIN in episode 11 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2020-07-22 22:45:34, INFO: TRAIN in episode 12 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0605
2020-07-22 22:45:35, INFO: TRAIN in episode 13 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2435
2020-07-22 22:45:38, INFO: TRAIN in episode 14 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2355
2020-07-22 22:45:41, INFO: TRAIN in episode 15 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1493
2020-07-22 22:45:51, INFO: TRAIN in episode 16 has success rate: 1.00, collision rate: 0.00, nav time: 15.25, total reward: 0.2059
2020-07-22 22:46:06, INFO: TRAIN in episode 17 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-07-22 22:46:15, INFO: TRAIN in episode 18 has success rate: 1.00, collision rate: 0.00, nav time: 13.50, total reward: 0.1417
2020-07-22 22:46:18, INFO: TRAIN in episode 19 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1374
2020-07-22 22:46:31, INFO: TRAIN in episode 20 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0013
2020-07-22 22:46:33, INFO: TRAIN in episode 21 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2319
2020-07-22 22:46:35, INFO: TRAIN in episode 22 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2225
2020-07-22 22:46:42, INFO: TRAIN in episode 23 has success rate: 1.00, collision rate: 0.00, nav time: 13.50, total reward: 0.2476
2020-07-22 22:46:52, INFO: TRAIN in episode 24 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0531
2020-07-22 22:46:57, INFO: TRAIN in episode 25 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1393
2020-07-22 22:47:07, INFO: TRAIN in episode 26 has success rate: 1.00, collision rate: 0.00, nav time: 13.00, total reward: 0.2478
2020-07-22 22:47:11, INFO: TRAIN in episode 27 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1592
2020-07-22 22:47:13, INFO: TRAIN in episode 28 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2673
2020-07-22 22:47:15, INFO: TRAIN in episode 29 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2058
2020-07-22 22:47:19, INFO: TRAIN in episode 30 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1847
2020-07-22 22:47:22, INFO: TRAIN in episode 31 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1659
2020-07-22 22:47:30, INFO: TRAIN in episode 32 has success rate: 1.00, collision rate: 0.00, nav time: 15.00, total reward: 0.1142
2020-07-22 22:47:40, INFO: TRAIN in episode 33 has success rate: 1.00, collision rate: 0.00, nav time: 13.75, total reward: 0.2087
2020-07-22 22:47:48, INFO: TRAIN in episode 34 has success rate: 1.00, collision rate: 0.00, nav time: 20.00, total reward: 0.1178
2020-07-22 22:47:52, INFO: TRAIN in episode 35 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1556
2020-07-22 22:47:54, INFO: TRAIN in episode 36 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2247
2020-07-22 22:48:02, INFO: TRAIN in episode 37 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3176
2020-07-22 22:48:11, INFO: TRAIN in episode 38 has success rate: 1.00, collision rate: 0.00, nav time: 13.00, total reward: 0.1598
2020-07-22 22:48:19, INFO: TRAIN in episode 39 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2020-07-22 22:48:26, INFO: TRAIN in episode 40 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.2124
2020-07-22 22:48:35, INFO: TRAIN in episode 41 has success rate: 1.00, collision rate: 0.00, nav time: 13.75, total reward: 0.1188
2020-07-22 22:48:38, INFO: TRAIN in episode 42 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2293
2020-07-22 22:48:46, INFO: TRAIN in episode 43 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2473
2020-07-22 22:48:55, INFO: TRAIN in episode 44 has success rate: 1.00, collision rate: 0.00, nav time: 13.75, total reward: 0.0865
2020-07-22 22:49:01, INFO: TRAIN in episode 45 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1782
2020-07-22 22:49:13, INFO: TRAIN in episode 46 has success rate: 1.00, collision rate: 0.00, nav time: 19.25, total reward: 0.1118
2020-07-22 22:49:23, INFO: TRAIN in episode 47 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.1183
2020-07-22 22:49:33, INFO: TRAIN in episode 48 has success rate: 1.00, collision rate: 0.00, nav time: 16.75, total reward: 0.1758
2020-07-22 22:49:40, INFO: TRAIN in episode 49 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0989
2020-07-22 22:49:53, INFO: TRAIN in episode 50 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-07-22 22:50:02, INFO: TRAIN in episode 51 has success rate: 1.00, collision rate: 0.00, nav time: 12.50, total reward: 0.2740
2020-07-22 22:50:10, INFO: TRAIN in episode 52 has success rate: 1.00, collision rate: 0.00, nav time: 14.00, total reward: 0.1946
2020-07-22 22:50:15, INFO: TRAIN in episode 53 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1708
2020-07-22 22:50:27, INFO: TRAIN in episode 54 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-07-22 22:50:32, INFO: TRAIN in episode 55 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1534
2020-07-22 22:50:36, INFO: TRAIN in episode 56 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2264
2020-07-22 22:50:43, INFO: TRAIN in episode 57 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2696
2020-07-22 22:50:56, INFO: TRAIN in episode 58 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
