2020-07-22 12:33:01, INFO: Current git head hash code: %s
2020-07-22 12:33:01, INFO: Using device: cuda:0
2020-07-22 12:33:01, INFO: Policy: SARL w/ global state
2020-07-22 12:33:03, INFO: human number: 5
2020-07-22 12:33:03, INFO: Not randomize human's radius and preferred speed
2020-07-22 12:33:03, INFO: Training simulation: circle_crossing, test simulation: circle_crossing
2020-07-22 12:33:03, INFO: Square width: 10.0, circle width: 4.0
2020-07-22 12:33:03, INFO: Current learning rate: 0.001000
2020-07-22 12:36:36, INFO: TRAIN has success rate: 0.82, collision rate: 0.04, nav time: 11.69, total reward: 0.2436
2020-07-22 12:43:29, INFO: Finish imitation learning. Weights saved.
2020-07-22 12:43:29, INFO: Experience set size: 100000/100000
2020-07-22 12:43:29, INFO: Agent is invisible and has rc kinematic constraint
2020-07-22 12:43:29, INFO: Current learning rate: 0.000100
2020-07-22 13:02:23, INFO: VAL   in episode 0 has success rate: 0.52, collision rate: 0.34, nav time: 11.01, total reward: 0.0701
2020-07-22 13:02:23, INFO: Frequency of being in danger: 2.03 and average min separate distance in danger: 0.07
2020-07-22 13:02:30, INFO: TRAIN in episode 0 has success rate: 1.00, collision rate: 0.00, nav time: 13.25, total reward: 0.2285
2020-07-22 13:02:35, INFO: TRAIN in episode 1 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1856
2020-07-22 13:02:49, INFO: TRAIN in episode 2 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0020
2020-07-22 13:03:03, INFO: TRAIN in episode 3 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-07-22 13:03:17, INFO: TRAIN in episode 4 has success rate: 1.00, collision rate: 0.00, nav time: 23.00, total reward: 0.0906
2020-07-22 13:03:23, INFO: TRAIN in episode 5 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0977
2020-07-22 13:03:36, INFO: TRAIN in episode 6 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-07-22 13:03:40, INFO: TRAIN in episode 7 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1364
2020-07-22 13:03:45, INFO: TRAIN in episode 8 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1366
