2020-07-29 11:53:12, INFO: Current git head hash code: %s
2020-07-29 11:53:12, INFO: Using device: cuda:0
2020-07-29 11:53:12, INFO: Policy: SARL w/ global state
2020-07-29 11:53:13, INFO: human number: 3
2020-07-29 11:53:13, INFO: Not randomize human's radius and preferred speed
2020-07-29 11:53:13, INFO: Training simulation: circle_crossing, test simulation: square_crossing
2020-07-29 11:53:13, INFO: Square width: 10.0, circle width: 4.0
2020-07-29 11:53:13, INFO: Current learning rate: 0.001000
2020-07-29 11:56:13, INFO: TRAIN has success rate: 0.89, collision rate: 0.01, nav time: 10.58, total reward: 0.3035
2020-07-29 12:01:09, INFO: Finish imitation learning. Weights saved.
2020-07-29 12:01:09, INFO: Experience set size: 100000/100000
2020-07-29 12:01:09, INFO: Agent is invisible and has rc kinematic constraint
2020-07-29 12:01:09, INFO: Current learning rate: 0.001000
2020-07-29 12:14:04, INFO: VAL   in episode 0 has success rate: 0.80, collision rate: 0.15, nav time: 9.84, total reward: 0.2406
2020-07-29 12:14:04, INFO: Frequency of being in danger: 1.55 and average min separate distance in danger: 0.07
2020-07-29 12:14:09, INFO: TRAIN in episode 0 has success rate: 1.00, collision rate: 0.00, nav time: 15.50, total reward: 0.1742
2020-07-29 12:14:12, INFO: TRAIN in episode 1 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1504
2020-07-29 12:14:15, INFO: TRAIN in episode 2 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1742
2020-07-29 12:14:21, INFO: TRAIN in episode 3 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2020-07-29 12:14:27, INFO: TRAIN in episode 4 has success rate: 1.00, collision rate: 0.00, nav time: 13.25, total reward: 0.2542
2020-07-29 12:14:32, INFO: TRAIN in episode 5 has success rate: 1.00, collision rate: 0.00, nav time: 13.25, total reward: 0.2542
2020-07-29 12:14:38, INFO: TRAIN in episode 6 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.2849
2020-07-29 12:14:44, INFO: TRAIN in episode 7 has success rate: 1.00, collision rate: 0.00, nav time: 12.50, total reward: 0.2751
2020-07-29 12:14:48, INFO: TRAIN in episode 8 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1682
2020-07-29 12:14:53, INFO: TRAIN in episode 9 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2020-07-29 12:14:56, INFO: TRAIN in episode 10 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1564
2020-07-29 12:14:58, INFO: TRAIN in episode 11 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1609
2020-07-29 12:15:10, INFO: TRAIN in episode 12 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-07-29 12:15:19, INFO: TRAIN in episode 13 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-07-29 12:15:22, INFO: TRAIN in episode 14 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1341
2020-07-29 12:15:29, INFO: TRAIN in episode 15 has success rate: 1.00, collision rate: 0.00, nav time: 14.00, total reward: 0.2349
2020-07-29 12:15:32, INFO: TRAIN in episode 16 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1598
2020-07-29 12:15:39, INFO: TRAIN in episode 17 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0703
2020-07-29 12:15:42, INFO: TRAIN in episode 18 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2145
2020-07-29 12:15:45, INFO: TRAIN in episode 19 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1960
2020-07-29 12:15:50, INFO: TRAIN in episode 20 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2977
2020-07-29 12:15:57, INFO: TRAIN in episode 21 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.1501
2020-07-29 12:16:09, INFO: TRAIN in episode 22 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
